event_id,title,category,source,status,start_date,lat,lon,link,captured_at
EONET_18536,"Rock Ridge Wildfire, Chouteau, Montana",Wildfires,IRWIN,open,2026-03-08,47.54961,-110.27752,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18536,2026-04-27T23:10:04Z
EONET_18623,Wildfire in India 1027800,Wildfires,GDACS,closed,2026-03-08,18.40645356650651,80.67657155855187,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18623,2026-04-27T23:10:04Z
EONET_18540,"Eldorado Wildfire, Teton, Montana",Wildfires,IRWIN,open,2026-03-08,47.909896,-112.26804,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18540,2026-04-27T23:10:04Z
EONET_18546,"South Patrol North RX Prescribed Fire, Will, Illinois",Wildfires,IRWIN,open,2026-03-08,41.35475,-88.15605,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18546,2026-04-27T23:10:04Z
EONET_18542,"RX Interior Pastures 2 Prescribed Fire, Comanche, Oklahoma",Wildfires,IRWIN,open,2026-03-08,34.74737,-98.700088,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18542,2026-04-27T23:10:04Z
EONET_18423,Tropical Cyclone 26S,Severe Storms,JTWC,closed,2026-03-08,-18,106.6,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18423,2026-04-27T23:10:04Z
EONET_18595,Flood in Paraguay 1103794,Floods,GDACS,closed,2026-03-07,-25.2822895,-57.5437424,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18595,2026-04-27T23:10:04Z
EONET_18544,"440 Wildfire, Dixie, Florida",Wildfires,IRWIN,open,2026-03-07,29.6138889,-83.2216667,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18544,2026-04-27T23:10:04Z
EONET_18528,"OLD BOWLING GREEN Wildfire, Polk, Florida",Wildfires,IRWIN,open,2026-03-07,27.6811111,-81.8244444,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18528,2026-04-27T23:10:04Z
EONET_18512,Wildfire in Liberia 1027770,Wildfires,GDACS,closed,2026-03-07,7.87156237887168,-9.506446782491798,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18512,2026-04-27T23:10:04Z
EONET_18605,Wildfire in Central African Republic 1027784,Wildfires,GDACS,closed,2026-03-07,7.011425513173844,24.431676761025976,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18605,2026-04-27T23:10:04Z
EONET_18624,Wildfire in Sudan 1027801,Wildfires,GDACS,closed,2026-03-07,7.2157340719123555,31.40616548082159,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18624,2026-04-27T23:10:04Z
EONET_18625,Wildfire in Sudan 1027802,Wildfires,GDACS,closed,2026-03-07,8.676829024842187,31.577282788835905,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18625,2026-04-27T23:10:04Z
EONET_18634,Wildfire in India 1027812,Wildfires,GDACS,closed,2026-03-07,20.536984442515337,84.5294604544327,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18634,2026-04-27T23:10:04Z
EONET_18554,"Bienville CPT 30 Sub1 CPT 20 Sub1 RX Prescribed Fire, Scott, Mississippi",Wildfires,IRWIN,open,2026-03-07,32.4147,-89.6184,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18554,2026-04-27T23:10:04Z
EONET_18552,"11A/11B/11C RX Prescribed Fire, Jasper, Georgia",Wildfires,IRWIN,open,2026-03-07,33.1551,-83.69,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18552,2026-04-27T23:10:04Z
EONET_18550,"Compartment 174 RX Prescribed Fire, Greene, Georgia",Wildfires,IRWIN,open,2026-03-06,33.673932,-83.34578,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18550,2026-04-27T23:10:04Z
EONET_18551,"Compartment 160 RX Prescribed Fire, Putnam, Georgia",Wildfires,IRWIN,open,2026-03-06,33.366933,-83.4938,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18551,2026-04-27T23:10:04Z
EONET_18513,Wildfire in Venezuela 1027771,Wildfires,GDACS,closed,2026-03-06,7.189446323894135,-69.00615937287327,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18513,2026-04-27T23:10:04Z
EONET_18606,Wildfire in India 1027795,Wildfires,GDACS,closed,2026-03-06,18.26352157717741,80.76808614862733,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18606,2026-04-27T23:10:04Z
EONET_18541,"HAT MESA Wildfire, Lea, New Mexico",Wildfires,IRWIN,closed,2026-03-06,32.4377,-103.650317,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18541,2026-04-27T23:10:04Z
EONET_18558,"Homochitto BB 15 Sub 1 RX Prescribed Fire, Franklin, Mississippi",Wildfires,IRWIN,open,2026-03-06,31.49,-90.89,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18558,2026-04-27T23:10:04Z
EONET_19230,"BORDER 1 RX Prescribed Fire, Cochise, Arizona",Wildfires,IRWIN,open,2026-03-06,31.33446,-110.29857,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19230,2026-04-27T23:10:04Z
EONET_18560,"Site 2 RX Prescribed Fire, Clay, Alabama",Wildfires,IRWIN,open,2026-03-06,33.1925,-86.158333,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18560,2026-04-27T23:10:04Z
EONET_18547,"RX Sugar Creek 2 Prescribed Fire, Lee, Arkansas",Wildfires,IRWIN,open,2026-03-06,34.688717,-90.70045,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18547,2026-04-27T23:10:04Z
EONET_18839,"Hall RX Prescribed Fire, Lawrence, Alabama",Wildfires,IRWIN,open,2026-03-06,34.340635,-87.292821,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18839,2026-04-27T23:10:04Z
EONET_18557,"Compartment 118 RX Prescribed Fire, Jasper, Georgia",Wildfires,IRWIN,open,2026-03-06,33.170333,-83.697383,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18557,2026-04-27T23:10:04Z
EONET_4125,Iceberg B15AB,Sea and Lake Ice,NATICE,closed,2026-03-06,-53.33,-33.75,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4125,2026-04-27T23:10:04Z
EONET_18468,Flood in Peru 1103791,Floods,GDACS,closed,2026-03-05,-8.275946,-77.2962826,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18468,2026-04-27T23:10:04Z
EONET_18596,Flood in Spain 1103795,Floods,GDACS,closed,2026-03-05,41.6383547,2.4033771,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18596,2026-04-27T23:10:04Z
EONET_18470,Wildfire in The Democratic Republic of Congo 1027725,Wildfires,GDACS,closed,2026-03-05,0.8207819358624319,25.406591857127413,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18470,2026-04-27T23:10:04Z
EONET_18490,Wildfire in The Democratic Republic of Congo 1027762,Wildfires,GDACS,closed,2026-03-05,1.0465698837989192,22.568371679783663,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18490,2026-04-27T23:10:04Z
EONET_18491,Wildfire in The Democratic Republic of Congo 1027745,Wildfires,GDACS,closed,2026-03-05,0.7120319680358984,23.71210243179617,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18491,2026-04-27T23:10:04Z
EONET_18492,Wildfire in The Democratic Republic of Congo 1027746,Wildfires,GDACS,closed,2026-03-05,2.492296114296652,23.155944005837735,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18492,2026-04-27T23:10:04Z
EONET_18493,Wildfire in The Democratic Republic of Congo 1027748,Wildfires,GDACS,closed,2026-03-05,0.8541000488035955,22.43834135891346,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18493,2026-04-27T23:10:04Z
EONET_18494,Wildfire in The Democratic Republic of Congo 1027749,Wildfires,GDACS,closed,2026-03-05,2.3845432926834276,22.318280685172088,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18494,2026-04-27T23:10:04Z
EONET_18495,Wildfire in The Democratic Republic of Congo 1027750,Wildfires,GDACS,closed,2026-03-05,2.0822023379968577,23.010178537619545,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18495,2026-04-27T23:10:04Z
EONET_18496,Wildfire in Chad 1027747,Wildfires,GDACS,closed,2026-03-05,12.16409200594935,18.82509830752901,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18496,2026-04-27T23:10:04Z
EONET_18514,Wildfire in The Democratic Republic of Congo 1027772,Wildfires,GDACS,closed,2026-03-05,2.6540793697003027,23.0573780809892,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18514,2026-04-27T23:10:04Z
EONET_18515,Wildfire in The Democratic Republic of Congo 1027773,Wildfires,GDACS,closed,2026-03-05,1.3129594964805793,25.271693154163835,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18515,2026-04-27T23:10:04Z
EONET_18516,Wildfire in The Democratic Republic of Congo 1027774,Wildfires,GDACS,closed,2026-03-05,0.29946695843551535,24.390298272180964,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18516,2026-04-27T23:10:04Z
EONET_18598,Wildfire in The Democratic Republic of Congo 1027783,Wildfires,GDACS,closed,2026-03-05,2.8028548775266544,22.298976674851165,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18598,2026-04-27T23:10:04Z
EONET_18607,Wildfire in India 1027786,Wildfires,GDACS,closed,2026-03-05,16.266862249592005,78.78247872229667,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18607,2026-04-27T23:10:04Z
EONET_18608,Wildfire in The Democratic Republic of Congo 1027785,Wildfires,GDACS,closed,2026-03-05,2.737828584504455,22.09959061868202,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18608,2026-04-27T23:10:04Z
EONET_18626,Wildfire in Central African Republic 1027803,Wildfires,GDACS,closed,2026-03-05,5.7799868722417616,24.577818406884475,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18626,2026-04-27T23:10:04Z
EONET_18553,"25A/25B/25C RX Prescribed Fire, Jones, Georgia",Wildfires,IRWIN,open,2026-03-05,33.1114,-83.6781,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18553,2026-04-27T23:10:04Z
EONET_19209,"Compartment 146-147 RX Prescribed Fire, Putnam, Georgia",Wildfires,IRWIN,open,2026-03-05,33.262,-83.535,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19209,2026-04-27T23:10:04Z
EONET_18530,"Chokecherry RX Prescribed Fire, Thomas, Nebraska",Wildfires,IRWIN,open,2026-03-05,41.846617,-100.4097,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18530,2026-04-27T23:10:04Z
EONET_18697,"Site 3 B&amp;E RX Prescribed Fire, Talladega, Alabama",Wildfires,IRWIN,open,2026-03-05,33.19,-86.186944,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18697,2026-04-27T23:10:04Z
EONET_18561,"Flag MTN A-E RX Prescribed Fire, Cleburne, Alabama",Wildfires,IRWIN,open,2026-03-05,33.714167,-85.59,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18561,2026-04-27T23:10:04Z
EONET_18563,"Compartment 5-6-7 RX Prescribed Fire, Jones, Georgia",Wildfires,IRWIN,open,2026-03-05,33.054667,-83.677117,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18563,2026-04-27T23:10:04Z
EONET_19201,"C-10/11 EN RX Prescribed Fire, Chester, South Carolina",Wildfires,IRWIN,open,2026-03-05,34.692778,-81.427222,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19201,2026-04-27T23:10:04Z
EONET_18406,Tropical Cyclone 25S,Severe Storms,JTWC,closed,2026-03-05,-11.9,118.9,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18406,2026-04-27T23:10:04Z
EONET_18537,"FPL Solar Field (26) Wildfire, Hendry, Florida",Wildfires,IRWIN,open,2026-03-04,26.4147222,-81.0430556,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18537,2026-04-27T23:10:04Z
EONET_18440,Flood in United States 1103789,Floods,GDACS,closed,2026-03-04,38.9023184,-86.0650856,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18440,2026-04-27T23:10:04Z
EONET_18451,Flood in Algeria 1103790,Floods,GDACS,closed,2026-03-04,36.2770909,1.5235217,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18451,2026-04-27T23:10:04Z
EONET_18469,Flood in Kenya 1103792,Floods,GDACS,closed,2026-03-04,-1.3026148,36.828842,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18469,2026-04-27T23:10:04Z
EONET_18597,Flood in Argentina 1103793,Floods,GDACS,closed,2026-03-04,-27.6478575,-65.2487342654375,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18597,2026-04-27T23:10:04Z
EONET_18452,Wildfire in The Democratic Republic of Congo 1027713,Wildfires,GDACS,closed,2026-03-04,2.523224073855769,22.0660282267909,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18452,2026-04-27T23:10:04Z
EONET_18471,Wildfire in The Democratic Republic of Congo 1027735,Wildfires,GDACS,closed,2026-03-04,1.098127856988326,25.327953428075233,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18471,2026-04-27T23:10:04Z
EONET_18472,Wildfire in The Democratic Republic of Congo 1027726,Wildfires,GDACS,closed,2026-03-04,2.9904768028351305,22.630801679777594,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18472,2026-04-27T23:10:04Z
EONET_18497,Wildfire in Central African Republic 1027753,Wildfires,GDACS,closed,2026-03-04,6.459111981034669,23.498482700012307,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18497,2026-04-27T23:10:04Z
EONET_18498,Wildfire in Central African Republic 1027751,Wildfires,GDACS,closed,2026-03-04,6.94750802311031,23.462288993876015,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18498,2026-04-27T23:10:04Z
EONET_18499,Wildfire in The Democratic Republic of Congo 1027752,Wildfires,GDACS,closed,2026-03-04,2.0314450143455653,23.197378745938707,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18499,2026-04-27T23:10:04Z
EONET_18500,Wildfire in The Democratic Republic of Congo 1027754,Wildfires,GDACS,closed,2026-03-04,0.7024160115713369,23.973778203833962,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18500,2026-04-27T23:10:04Z
EONET_18501,Wildfire in The Democratic Republic of Congo 1027763,Wildfires,GDACS,closed,2026-03-04,2.7593784364977565,22.22744551382214,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18501,2026-04-27T23:10:04Z
EONET_18517,Wildfire in The Democratic Republic of Congo 1027775,Wildfires,GDACS,closed,2026-03-04,2.431426367402015,22.615880754819845,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18517,2026-04-27T23:10:04Z
EONET_18518,Wildfire in Myanmar 1027777,Wildfires,GDACS,closed,2026-03-04,22.125470265625026,96.39024340704539,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18518,2026-04-27T23:10:04Z
EONET_18519,Wildfire in Brazil 1027778,Wildfires,GDACS,closed,2026-03-04,2.7341646213445756,-60.35950159575216,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18519,2026-04-27T23:10:04Z
EONET_18520,Wildfire in Myanmar 1027779,Wildfires,GDACS,closed,2026-03-04,23.550676988532363,95.59948623564283,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18520,2026-04-27T23:10:04Z
EONET_18599,Wildfire in The Democratic Republic of Congo 1027780,Wildfires,GDACS,closed,2026-03-04,2.8167902961673525,22.061157033117997,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18599,2026-04-27T23:10:04Z
EONET_18600,Wildfire in The Democratic Republic of Congo 1027781,Wildfires,GDACS,closed,2026-03-04,2.503065892719341,22.320474496653002,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18600,2026-04-27T23:10:04Z
EONET_18627,Wildfire in Guinea 1027804,Wildfires,GDACS,closed,2026-03-04,12.285944142777476,-13.60792424870579,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18627,2026-04-27T23:10:04Z
EONET_18643,Wildfire in Myanmar 1027825,Wildfires,GDACS,closed,2026-03-04,21.623628459063948,94.22424659960137,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18643,2026-04-27T23:10:04Z
EONET_18535,"EAST TOWER Wildfire, Dare, North Carolina",Wildfires,IRWIN,open,2026-03-04,35.646833,-75.826833,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18535,2026-04-27T23:10:04Z
EONET_18648,"MTN Longleaf North Unit Rx Prescribed Fire, Calhoun, Alabama",Wildfires,IRWIN,open,2026-03-04,33.731667,-85.7495,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18648,2026-04-27T23:10:04Z
EONET_18573,"Carroll - CR 150 Wildfire, Carroll, Mississippi",Wildfires,IRWIN,open,2026-03-04,33.4419444,-90.0327778,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18573,2026-04-27T23:10:04Z
EONET_18571,"Rhea - Robinson RX Prescribed Fire, Rhea, Tennessee",Wildfires,IRWIN,open,2026-03-04,35.57711667,-84.85038333,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18571,2026-04-27T23:10:04Z
EONET_18562,"RX Mount Ida 9 Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,open,2026-03-04,34.579722,-93.641389,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18562,2026-04-27T23:10:04Z
EONET_18570,"Chickasawhay CPT 408 409 RX Prescribed Fire, Wayne, Mississippi",Wildfires,IRWIN,open,2026-03-04,31.471667,-88.898611,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18570,2026-04-27T23:10:04Z
EONET_18974,"Quail 1/3/7/9/10/11 RX Prescribed Fire, Cleburne, Alabama",Wildfires,IRWIN,open,2026-03-04,33.795,-85.546667,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18974,2026-04-27T23:10:04Z
EONET_18549,"BLACK KETTLE RX Prescribed Fire, Roger Mills, Oklahoma",Wildfires,IRWIN,open,2026-03-04,35.6394,-99.899717,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18549,2026-04-27T23:10:04Z
EONET_18978,"Compartment 40B RX Prescribed Fire, Hale, Alabama",Wildfires,IRWIN,open,2026-03-04,32.898367,-87.46862,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18978,2026-04-27T23:10:04Z
EONET_18569,"RX KIS BU 10 Prescribed Fire, Natchitoches, Louisiana",Wildfires,IRWIN,open,2026-03-04,31.492633,-93.192117,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18569,2026-04-27T23:10:04Z
EONET_18407,Tropical Cyclone 24P,Severe Storms,JTWC,closed,2026-03-04,-14.2,150.8,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18407,2026-04-27T23:10:04Z
EONET_18559,"Hunters Club Wildfire, Washington, Louisiana",Wildfires,IRWIN,closed,2026-03-03,30.70578,-89.95874,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18559,2026-04-27T23:10:04Z
EONET_18556,"Helen Wildfire, Mora, New Mexico",Wildfires,IRWIN,open,2026-03-03,36.031828,-104.768501,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18556,2026-04-27T23:10:04Z
EONET_18391,Wildfire in Australia 1027663,Wildfires,GDACS,closed,2026-03-03,-24.66358661995099,147.78611220937168,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18391,2026-04-27T23:10:04Z
EONET_18408,Wildfire in Australia 1027680,Wildfires,GDACS,closed,2026-03-03,-24.6907470315027,147.8061706476009,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18408,2026-04-27T23:10:04Z
EONET_18453,Wildfire in India 1027709,Wildfires,GDACS,closed,2026-03-03,18.53868140667778,80.48595196158995,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18453,2026-04-27T23:10:04Z
EONET_18454,Wildfire in India 1027723,Wildfires,GDACS,closed,2026-03-03,15.917109480175622,78.86312614902874,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18454,2026-04-27T23:10:04Z
EONET_18455,Wildfire in Central African Republic 1027714,Wildfires,GDACS,closed,2026-03-03,6.598716658455833,25.28878379691571,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18455,2026-04-27T23:10:04Z
EONET_18473,Wildfire in The Democratic Republic of Congo 1027727,Wildfires,GDACS,closed,2026-03-03,2.813006529667402,21.44954533113622,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18473,2026-04-27T23:10:04Z
EONET_18474,Wildfire in India 1027740,Wildfires,GDACS,closed,2026-03-03,16.22106323479707,78.69649902812803,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18474,2026-04-27T23:10:04Z
EONET_18475,Wildfire in Myanmar 1027741,Wildfires,GDACS,closed,2026-03-03,22.59397800634328,97.51283384894931,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18475,2026-04-27T23:10:04Z
EONET_18476,Wildfire in Central African Republic 1027742,Wildfires,GDACS,closed,2026-03-03,6.586422961783201,23.70617946690985,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18476,2026-04-27T23:10:04Z
EONET_18477,Wildfire in The Democratic Republic of Congo 1027728,Wildfires,GDACS,closed,2026-03-03,2.938147582544529,22.78956092558462,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18477,2026-04-27T23:10:04Z
EONET_18502,Wildfire in Central African Republic 1027756,Wildfires,GDACS,closed,2026-03-03,8.284327007576723,22.054807689778805,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18502,2026-04-27T23:10:04Z
EONET_18503,Wildfire in The Democratic Republic of Congo 1027757,Wildfires,GDACS,closed,2026-03-03,3.368682293148466,22.183528791194252,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18503,2026-04-27T23:10:04Z
EONET_18504,Wildfire in Ethiopia 1027755,Wildfires,GDACS,closed,2026-03-03,8.104048554158258,33.61909208310797,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18504,2026-04-27T23:10:04Z
EONET_18521,Wildfire in India 1027768,Wildfires,GDACS,closed,2026-03-03,19.161090764589133,80.07077835293816,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18521,2026-04-27T23:10:04Z
EONET_18522,Wildfire in Sudan 1027767,Wildfires,GDACS,closed,2026-03-03,8.493222245447384,32.86409232707481,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18522,2026-04-27T23:10:04Z
EONET_18601,Wildfire in The Democratic Republic of Congo 1027782,Wildfires,GDACS,closed,2026-03-03,2.4575551022631013,22.536026402243714,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18601,2026-04-27T23:10:04Z
EONET_18609,Wildfire in The Democratic Republic of Congo 1027787,Wildfires,GDACS,closed,2026-03-03,2.6780902847490307,22.485163401249515,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18609,2026-04-27T23:10:04Z
EONET_18610,Wildfire in The Democratic Republic of Congo 1027788,Wildfires,GDACS,closed,2026-03-03,2.4993730328970813,22.536750522450543,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18610,2026-04-27T23:10:04Z
EONET_18628,Wildfire in Myanmar 1027810,Wildfires,GDACS,closed,2026-03-03,21.779315594673132,96.72738258916846,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18628,2026-04-27T23:10:04Z
EONET_18629,Wildfire in Myanmar 1027807,Wildfires,GDACS,closed,2026-03-03,20.94179046427741,94.08278123085967,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18629,2026-04-27T23:10:04Z
EONET_18635,Wildfire in Ethiopia 1027811,Wildfires,GDACS,closed,2026-03-03,8.372237420562001,33.26741066486321,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18635,2026-04-27T23:10:04Z
EONET_18545,"Dolly Wildfire, Swisher, Texas",Wildfires,IRWIN,closed,2026-03-03,34.73743333,-101.5158333,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18545,2026-04-27T23:10:04Z
EONET_18565,"Hancock - Dickerson Rd Wildfire, Hancock, Mississippi",Wildfires,IRWIN,open,2026-03-03,30.4752778,-89.6402778,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18565,2026-04-27T23:10:04Z
EONET_18575,"RX Caddo Pond (C47 Old Growth) Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,open,2026-03-03,34.374444,-93.51,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18575,2026-04-27T23:10:04Z
EONET_18583,"Rawlins Co TP Wildfire, Rawlins, Kansas",Wildfires,IRWIN,open,2026-03-03,39.9608333,-100.9008333,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18583,2026-04-27T23:10:04Z
EONET_18585,"Rawlins Co TP Wildfire, Rawlins, Kansas",Wildfires,IRWIN,closed,2026-03-03,39.961,-100.901,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18585,2026-04-27T23:10:04Z
EONET_18555,"Tombigbee IU 9-1 RX Prescribed Fire, Chickasaw, Mississippi",Wildfires,IRWIN,open,2026-03-03,34.0435,-88.9558,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18555,2026-04-27T23:10:04Z
EONET_18533,"Savannah Wildfire, Liberty, Florida",Wildfires,IRWIN,open,2026-03-03,30.115633,-85.027485,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18533,2026-04-27T23:10:04Z
EONET_18577,"RX PCS Square Rock 3&amp;4 Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,open,2026-03-03,34.949564,-94.000847,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18577,2026-04-27T23:10:04Z
EONET_18578,"RX CAN BU 21 Prescribed Fire, Webster, Louisiana",Wildfires,IRWIN,open,2026-03-03,32.67485,-93.263904,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18578,2026-04-27T23:10:04Z
EONET_18574,"RX CAN BU 17-20 Prescribed Fire, Claiborne, Louisiana",Wildfires,IRWIN,open,2026-03-03,32.905806,-93.008003,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18574,2026-04-27T23:10:04Z
EONET_18580,"Lower Shoal B&amp;C RX Prescribed Fire, Cleburne, Alabama",Wildfires,IRWIN,open,2026-03-03,33.750005,-85.560401,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18580,2026-04-27T23:10:04Z
EONET_18579,"Horn Mtn West RX Prescribed Fire, Clay, Alabama",Wildfires,IRWIN,open,2026-03-03,33.212778,-86.08,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18579,2026-04-27T23:10:04Z
EONET_18581,"Chickasawhay CPT 395 398 399  RX Prescribed Fire, Wayne, Mississippi",Wildfires,IRWIN,open,2026-03-03,31.5434,-88.7995,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18581,2026-04-27T23:10:04Z
EONET_18582,"Compartment 18 RX Prescribed Fire, Macon, Alabama",Wildfires,IRWIN,open,2026-03-03,32.487481,-85.5645,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18582,2026-04-27T23:10:04Z
EONET_18977,"Compartment 51 RX Prescribed Fire, Bibb, Alabama",Wildfires,IRWIN,open,2026-03-03,32.900163,-87.390211,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18977,2026-04-27T23:10:04Z
EONET_18576,"RX Blackfork Alpha Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,open,2026-03-03,34.737222,-94.310556,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18576,2026-04-27T23:10:04Z
EONET_18566,"Pocket South RX Prescribed Fire, Walker, Georgia",Wildfires,IRWIN,open,2026-03-03,34.588991,-85.078569,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18566,2026-04-27T23:10:04Z
